ID	Discrete1	Discrete2	Discrete3	Discrete4	Discrete5	Discrete6	Discrete7	Discrete8	Discrete9	Discrete10	Numeric1	Numeric2	Numeric3	Numeric4	Numeric5	Numeric6	Numeric7	Numeric8	Numeric9	Numeric10	Numeric11	Numeric12	Numeric13	Numeric14	Numeric15	Numeric16	Numeric17	Numeric18	Numeric19	Numeric20	Numeric21	Numeric22	Numeric23	Numeric24	Numeric25	Numeric26	Numeric27	Numeric28	Numeric29	Numeric30	Numeric31	Numeric32	Numeric33	Numeric34	Numeric35	Numeric36	Numeric37	Numeric38	Numeric39	Numeric40	Numeric41	Numeric42	Numeric43	Numeric44	Numeric45	Numeric46	Numeric47	Numeric48	Numeric49	Numeric50	Numeric51	Numeric52	Numeric53	Numeric54	Numeric55	Numeric56	Numeric57	Numeric58	Numeric59	Numeric60	Numeric61	Numeric62	Numeric63	Numeric64	Numeric65	Numeric66	Numeric67	Numeric68	Numeric69	Numeric70	Numeric71	Numeric72	Numeric73	Numeric74	Numeric75	Numeric76	Numeric77	Numeric78	Numeric79	Numeric80	Numeric81	Numeric82	Numeric83	Numeric84	Numeric85	Numeric86	Numeric87	Numeric88	Numeric89	Numeric90
Row23	VX	WW	MB	DB	KF	YI	TX	RO	JR	NP	0.37497592	0.94604874	0.08966883	0.08017736	0.97366614	0.62814875	0.50613093	0.01752981	0.66010964	0.51306854	0.95569973	0.81668508	0.99462318	0.90112902	0.23492602	0.04124952	0.09547527	0.93311117	0.31208921	0.81577109	0.87031056	0.70978406	0.77216757	0.57576803	0.92703213	0.61111653	0.95840251	0.88119461	0.27772338	0.15874598	0.18370372	0.95117887	0.13690464	0.87592717	0.25787923	0.78848046	0.14526866	0.61621053	0.20443641	0.13635149	0.84341470	0.40695573	0.95225866	0.19887492	0.58878833	0.35144868	0.65849055	0.67810309	0.75536012	0.74129710	0.08156323	0.72023343	0.61794865	0.69125626	0.27926875	0.59912663	0.22057389	0.89424548	0.82391223	0.74033469	0.67544875	0.41819745	0.14547406	0.53855098	0.50332083	0.94957847	0.66980963	0.45662572	0.66416331	0.44258914	0.94062131	0.63733836	0.27534169	0.70749249	0.10038314	0.49014353	0.35262531	0.58863248	0.28272377	0.28573859	0.39246580	0.17520076	0.11379519	0.58999675	0.65170164	0.51690797	0.13847937	0.87024517	0.91527205	0.14418048
Row24	IX	RG	YZ	FX	CI	OK	MQ	BL	MX	XM	0.54957771	0.77222752	0.71244764	0.56923196	0.65606326	0.30539205	0.44367289	0.76140945	0.98860132	0.21013456	0.20344667	0.98980969	0.09756973	0.40211435	0.50671856	0.46656481	0.65344714	0.03228162	0.23300966	0.09513733	0.37798195	0.06966274	0.82856385	0.21261959	0.19871180	0.49178628	0.19146497	0.85927817	0.51320362	0.60379459	0.55023691	0.51979470	0.62101750	0.60075711	0.86472624	0.91295298	0.67265484	0.47133852	0.63030176	0.78867949	0.35079216	0.98028333	0.78840456	0.70205547	0.03466472	0.19759717	0.21524260	0.68210679	0.82567358	0.14334861	0.45374127	0.09140864	0.27606500	0.64895661	0.39218286	0.73801420	0.93703289	0.89727250	0.29745977	0.67085552	0.61428267	0.82662724	0.37056891	0.62136139	0.08835749	0.86121263	0.40935770	0.87952605	0.85687161	0.48492026	0.14397696	0.84458507	0.37015796	0.67716605	0.11575518	0.32146801	0.68347437	0.07558452	0.90367254	0.84084385	0.20022938	0.29519343	0.69731688	0.65102546	0.73764359	0.39476129	0.14272361	0.07710276	0.62944963	0.15506234
Row25	GT	PL	ES	ES	NI	XG	DF	EO	RN	FB	0.29887830	0.47019665	0.08528300	0.36667135	0.92672728	0.10099968	0.24563724	0.04272642	0.86082826	0.68358759	0.58934522	0.46565283	0.26004358	0.58584354	0.70271558	0.79299965	0.16247419	0.62530358	0.67882579	0.58117375	0.72775421	0.51778364	0.95464006	0.65018537	0.62804768	0.01315776	0.14354179	0.60107153	0.76691165	0.14425812	0.63682858	0.15434638	0.76320404	0.82120523	0.62061399	0.06791390	0.27943844	0.26953129	0.46783354	0.78006514	0.57831783	0.99195612	0.70824715	0.14135907	0.97912915	0.05861278	0.33285720	0.63725128	0.39048655	0.02217250	0.29648459	0.24186669	0.77614904	0.59255393	0.14399590	0.87260572	0.21299856	0.31967835	0.87472340	0.76521636	0.42083109	0.51927174	0.97916902	0.71080636	0.71572915	0.65578217	0.98823847	0.92400893	0.29823937	0.44515796	0.63568612	0.23690042	0.64728395	0.90327286	0.30627569	0.36792254	0.44993964	0.38631768	0.64332242	0.05196921	0.77673608	0.28534229	0.62200609	0.42386829	0.61128909	0.56894870	0.51755785	0.16032316	0.00752275	0.10697676
Row26	MW	IG	PP	IQ	ME	TP	IF	WA	GK	IW	0.70696133	0.81418436	0.65755027	0.43607700	0.32259921	0.72057124	0.19253845	0.41030422	0.93128800	0.96212145	0.12392559	0.35749022	0.72102065	0.47237884	0.17376623	0.83783926	0.42768763	0.43636062	0.36463073	0.10556764	0.08779703	0.80079580	0.13101834	0.01555305	0.80368957	0.85873575	0.38625647	0.48000540	0.39330669	0.72082257	0.42185688	0.67531244	0.29633052	0.17041839	0.27856075	0.12442293	0.66878629	0.33737724	0.96877059	0.00152145	0.33930331	0.33773726	0.84688363	0.24276118	0.88153044	0.57149879	0.26152759	0.17120735	0.44972546	0.01485417	0.00473498	0.32962999	0.20772452	0.54477307	0.50102044	0.30123844	0.09252358	0.54475826	0.28868948	0.06092600	0.92105159	0.11126368	0.16455074	0.16557406	0.46524108	0.90423402	0.69427951	0.43985710	0.83174529	0.02725325	0.37851316	0.96078019	0.10044438	0.08286437	0.76852956	0.20866022	0.72329032	0.22952708	0.64513238	0.50467883	0.83694043	0.18657265	0.63979774	0.00836844	0.42092754	0.94696005	0.23370585	0.34681288	0.31384082	0.62888516
Row27	YX	OX	WI	LI	YF	FH	OK	UA	LP	TZ	0.94151091	0.28631646	0.24719500	0.98221713	0.45928477	0.51756114	0.90123205	0.19773511	0.38867325	0.70001445	0.33177171	0.13289616	0.49154433	0.89206825	0.79206431	0.87711981	0.36773735	0.19739762	0.20403002	0.49035404	0.13152493	0.08775337	0.51901200	0.67178817	0.55395040	0.61343859	0.20786227	0.42807328	0.54455380	0.71744142	0.34272999	0.91464680	0.19768355	0.29516522	0.76455234	0.88756025	0.80191332	0.44887727	0.51382746	0.28355063	0.98244056	0.08607392	0.37891531	0.41251291	0.78159742	0.69556217	0.64037632	0.23220677	0.48470593	0.40054223	0.00065896	0.43492251	0.28853196	0.48511334	0.39908543	0.82453065	0.91793901	0.39488584	0.91938889	0.89416460	0.76728706	0.96986435	0.72177835	0.30197610	0.54766555	0.30405463	0.81788972	0.58581049	0.77240802	0.34666004	0.42446245	0.95863931	0.31036279	0.68171641	0.99023102	0.23103868	0.02403706	0.33885755	0.18305015	0.89091367	0.87724770	0.77574036	0.17716996	0.60394462	0.22883519	0.98961621	0.00991159	0.52018987	0.91197973	0.67907229
Row28	VN	FJ	MO	JR	BF	PF	DV	DP	XJ	XZ	0.30526186	0.39118718	0.58597394	0.26719930	0.76010870	0.06781378	0.76523430	0.71111217	0.29371035	0.93002960	0.45478113	0.30935886	0.92748878	0.37761627	0.06804323	0.04044161	0.79446652	0.09143600	0.00707242	0.30883275	0.00117271	0.62473068	0.15583396	0.59396136	0.16924078	0.64936509	0.58550949	0.02021910	0.74253258	0.13495583	0.10162406	0.70899699	0.60752631	0.66103944	0.20176770	0.10011227	0.48723005	0.08030126	0.47358021	0.85959871	0.98719746	0.72713120	0.16805327	0.10187146	0.85503812	0.72986880	0.42213401	0.13000148	0.62652778	0.95822957	0.73042022	0.55304302	0.09425962	0.79118743	0.37814008	0.37176431	0.91490776	0.56169340	0.57186290	0.39239079	0.30671507	0.56598785	0.09154606	0.60495058	0.84981550	0.96666342	0.73518805	0.94237924	0.50540553	0.02096550	0.00123885	0.25780389	0.68149134	0.20948869	0.90322720	0.18621510	0.82843650	0.73465474	0.66664307	0.27551740	0.26074961	0.13885147	0.04082737	0.91749812	0.35129756	0.74700389	0.20010552	0.63279592	0.50167613	0.49498768
Row29	UI	KG	UD	TV	WH	LZ	MY	DI	YM	RL	0.03199051	0.33200846	0.39407995	0.96631573	0.42112985	0.27017123	0.79974631	0.91978239	0.04667484	0.98097197	0.72268082	0.99575205	0.64855746	0.00778475	0.67832483	0.22673031	0.98846419	0.93208397	0.86075824	0.70866060	0.25339362	0.92664053	0.82261505	0.63392841	0.17095267	0.19924728	0.56691929	0.59329971	0.40801129	0.81351863	0.67837726	0.25805555	0.03004414	0.60678756	0.32939796	0.88983596	0.23420457	0.54863331	0.19792885	0.96672896	0.64293954	0.75308335	0.89085633	0.45388177	0.54674042	0.44963914	0.61907814	0.33475386	0.82196360	0.36521762	0.77138301	0.01669876	0.36368494	0.47989431	0.90105161	0.72236625	0.73380427	0.63664450	0.90074849	0.72491973	0.63147464	0.92085601	0.76419522	0.01478855	0.86861938	0.18819246	0.74837511	0.41338223	0.39230494	0.15385411	0.42886442	0.99944394	0.82729053	0.73674142	0.64293737	0.21467568	0.06316847	0.93272075	0.90854708	0.00221891	0.91108605	0.74886058	0.09874533	0.15422253	0.17636968	0.25660810	0.90282383	0.42117992	0.53847719	0.42434357
Row30	OD	IT	KI	IX	JM	TQ	AP	UQ	QG	NI	0.73100584	0.76130463	0.72236983	0.96539652	0.41449690	0.08564336	0.79833602	0.71247282	0.02545028	0.49282027	0.80977422	0.94826939	0.34968081	0.47174988	0.44490445	0.74409092	0.70345423	0.47490249	0.18501833	0.58714095	0.02499000	0.35574690	0.30786181	0.06668496	0.09739356	0.78831623	0.45315639	0.12871540	0.93399066	0.31564742	0.44022693	0.69481435	0.15453104	0.78249752	0.84532017	0.49125199	0.70945617	0.72337909	0.99186938	0.77524776	0.36077007	0.51069112	0.39383907	0.53510545	0.89576512	0.09619490	0.89421300	0.50390788	0.14540112	0.93389109	0.19456418	0.02697756	0.47087061	0.57366930	0.05054094	0.62887341	0.56312069	0.56314974	0.08095066	0.35674747	0.13057867	0.46791656	0.37062093	0.32983447	0.88179848	0.62424488	0.11005619	0.65736833	0.99624629	0.36529197	0.77052315	0.65714837	0.47505207	0.40460150	0.21394909	0.41776122	0.26681282	0.48630594	0.66937549	0.88686697	0.14542528	0.80977819	0.76196109	0.62806947	0.19207459	0.07170711	0.13685161	0.32185040	0.29137274	0.81039708
Row31	KH	FO	EW	KZ	HP	ED	RS	TO	XK	FC	0.66093738	0.16317547	0.93508309	0.66243525	0.99892849	0.11245154	0.32206020	0.32774136	0.33327997	0.76207263	0.00150346	0.65835444	0.30242523	0.18655267	0.84789155	0.15903388	0.95858623	0.07935923	0.52367771	0.25960576	0.70515223	0.05098742	0.74421713	0.39106974	0.48463771	0.14081249	0.14065605	0.92135990	0.15119366	0.11973616	0.40405917	0.89207733	0.28131175	0.57671196	0.09967019	0.85338827	0.89964383	0.84517240	0.40296075	0.17209924	0.45260779	0.26682976	0.33771639	0.17458156	0.80851509	0.26089331	0.89543952	0.91609567	0.82501382	0.08567246	0.63729138	0.81670949	0.76631616	0.67573555	0.45584162	0.90107948	0.83476241	0.33201377	0.42433388	0.78871529	0.30228457	0.80887545	0.14002636	0.17535676	0.22618041	0.23115729	0.12565127	0.76465101	0.43420757	0.36071907	0.22469088	0.32236043	0.19933133	0.61693656	0.31446071	0.49658050	0.34347114	0.97417730	0.85653420	0.90139962	0.98598114	0.87793081	0.77368664	0.01822584	0.68437715	0.91683895	0.27158821	0.50048234	0.70913047	0.11014758
Row32	OF	DB	OQ	QR	TS	RX	VM	NK	TZ	KH	0.99850600	0.99179159	0.14483250	0.72192900	0.84469332	0.97530091	0.48183643	0.13980526	0.08404754	0.84983818	0.85237026	0.76501270	0.10938986	0.32113620	0.31183173	0.19379397	0.06271075	0.04791793	0.22975386	0.17733886	0.78479806	0.95543991	0.98646363	0.95152434	0.61960249	0.98447918	0.89598032	0.20980185	0.71972217	0.59633706	0.22296888	0.00735269	0.44592366	0.01077179	0.15346630	0.20116707	0.57890771	0.12931535	0.91142856	0.78776328	0.75039660	0.88302816	0.77702548	0.45240454	0.52365780	0.49116170	0.80896637	0.51638655	0.30436150	0.79135950	0.33208186	0.67064774	0.92982265	0.99196376	0.75572078	0.92865526	0.01427227	0.84072468	0.71382670	0.75272647	0.40316697	0.73933627	0.82749296	0.92854564	0.68243443	0.91939935	0.17888934	0.19036124	0.99294319	0.62453307	0.92523303	0.07792972	0.93175215	0.50260886	0.50624357	0.58725146	0.18495726	0.48495655	0.48126239	0.24811637	0.96860823	0.11622803	0.93886759	0.51588319	0.70300805	0.99460396	0.78952585	0.72268710	0.88305553	0.59128063
Row33	ES	GU	LL	DD	MP	EK	SQ	GT	HY	TS	0.44398999	0.28697963	0.14034161	0.83981258	0.09554840	0.90396539	0.94044281	0.13025225	0.92463696	0.26571024	0.79246974	0.32466171	0.44559433	0.71049273	0.54623936	0.75458697	0.39630830	0.06230612	0.34346085	0.88463502	0.80232872	0.92618223	0.58919136	0.32821059	0.48171436	0.49319039	0.24501154	0.87126736	0.05907070	0.33156912	0.97814334	0.56034389	0.94382660	0.00621589	0.81164618	0.62552387	0.85640562	0.73461258	0.99986306	0.33774593	0.74399481	0.84461903	0.69328360	0.79126711	0.81916267	0.27178485	0.28323293	0.40447672	0.02377444	0.90505006	0.81106972	0.13182510	0.81861071	0.32955915	0.60681278	0.48919776	0.44468570	0.60901150	0.90737132	0.41410415	0.02666103	0.85138070	0.95190069	0.80717681	0.15667261	0.42117895	0.75688239	0.86361105	0.86986270	0.92363662	0.64161376	0.13866418	0.42015785	0.95949571	0.13222578	0.93294912	0.35957813	0.59087919	0.81345257	0.09291912	0.11235980	0.47836775	0.90432400	0.97027577	0.65430292	0.19148205	0.79342157	0.37622004	0.26431050	0.58991131
Row34	OQ	XB	JO	NH	YX	XP	AQ	TX	MW	ZZ	0.33694654	0.95450465	0.56272072	0.29363514	0.16273917	0.72633907	0.28108751	0.80888451	0.94695124	0.35249798	0.37798240	0.30179985	0.25566631	0.99866246	0.82771108	0.86508339	0.02769290	0.95239155	0.82386986	0.82326999	0.92661421	0.41171666	0.07687181	0.56944645	0.53569250	0.21593102	0.74239405	0.98518259	0.71627188	0.79414257	0.77273687	0.81050593	0.15959646	0.60559518	0.60831767	0.87403257	0.43790104	0.26017091	0.53662169	0.49360047	0.01682721	0.04877612	0.18810640	0.49257165	0.65854340	0.52098321	0.57488404	0.99199956	0.08764330	0.37270137	0.54536699	0.79065280	0.88371361	0.62023991	0.65556936	0.89435197	0.79198918	0.58077079	0.01218011	0.41260870	0.07088591	0.96297752	0.82663411	0.34597248	0.10044753	0.56408639	0.35210817	0.72326553	0.83729697	0.59697790	0.81831818	0.00847450	0.23345864	0.43065184	0.46502451	0.81273939	0.17550470	0.57289218	0.53792650	0.64789020	0.01369174	0.04373053	0.09089272	0.39339435	0.59775151	0.73400681	0.65090797	0.10751200	0.86582675	0.39450799
Row35	JF	MA	VK	UN	QG	QZ	LT	HV	BN	PQ	0.97420148	0.04769350	0.82820700	0.33829385	0.72793829	0.56790755	0.21236032	0.20002946	0.29366220	0.32354313	0.73290082	0.79430010	0.18049837	0.72056849	0.27570922	0.94524574	0.79769776	0.11051137	0.56885015	0.79266225	0.91787519	0.16230710	0.37999309	0.22197424	0.76172618	0.12873713	0.63183497	0.88365206	0.68874014	0.36264541	0.04600630	0.61683452	0.22771899	0.51301386	0.48623546	0.57176637	0.07824132	0.11103905	0.87971351	0.30333225	0.31913894	0.13120338	0.96333074	0.99578241	0.61907051	0.17970161	0.41611099	0.01320036	0.78859765	0.13771354	0.51507574	0.71530070	0.66706131	0.27005461	0.41675720	0.93591898	0.05997082	0.24917515	0.26625728	0.33722659	0.10502836	0.83935524	0.49207639	0.83115292	0.05813302	0.26486275	0.10775454	0.28466819	0.91666187	0.23260069	0.97928855	0.19925915	0.68505071	0.12167913	0.98393320	0.66479891	0.97021867	0.34633969	0.39067357	0.87729735	0.66904735	0.53465289	0.68491886	0.25394001	0.70920050	0.51118417	0.73647211	0.89881625	0.10458018	0.97540634
Row36	VR	LF	EZ	DJ	XZ	XY	JF	PJ	HR	SW	0.24054584	0.47760077	0.19273792	0.42647865	0.93093471	0.92840504	0.99609812	0.79162132	0.14045704	0.81711805	0.35124055	0.12967277	0.93395155	0.46090699	0.76782927	0.31889308	0.60969210	0.48411875	0.28340782	0.41067134	0.79997718	0.46358637	0.17751122	0.76288219	0.86889576	0.23126442	0.62577177	0.42533329	0.62694672	0.58347467	0.29530424	0.54119493	0.03112947	0.04903838	0.98619076	0.41239953	0.36777798	0.88713375	0.24539901	0.65344861	0.10839231	0.11666687	0.60525360	0.29595287	0.48539751	0.24620763	0.77740330	0.93140139	0.59883843	0.18690354	0.34165730	0.76081244	0.86734066	0.33474647	0.10285453	0.31450405	0.89153797	0.10219104	0.74501666	0.56192052	0.92351047	0.73620943	0.47751767	0.61522414	0.92230892	0.49348337	0.33514471	0.61624668	0.20877492	0.63389160	0.40398530	0.51221111	0.34006118	0.99111741	0.90408217	0.26035462	0.78273465	0.70087992	0.06639564	0.82889135	0.79897376	0.03824373	0.09685219	0.93445030	0.28101067	0.76283459	0.25422633	0.01788618	0.73260079	0.63812772
Row37	LX	LL	WM	GA	MU	SR	JM	ZT	AR	DK	0.02419812	0.14337546	0.83521468	0.05073156	0.91378436	0.29182477	0.19699249	0.65503939	0.24242333	0.56523667	0.76390049	0.66768714	0.31738337	0.63332803	0.62880852	0.02073635	0.46083923	0.63272518	0.38158078	0.16042800	0.91263671	0.01086599	0.86527509	0.16670265	0.99138704	0.91068614	0.09183055	0.76764059	0.66781306	0.86464079	0.49639106	0.31209432	0.79078332	0.73640908	0.53638282	0.98540264	0.76947479	0.49714082	0.92580928	0.50581975	0.84310876	0.04995281	0.12990881	0.21294082	0.23210914	0.14043029	0.04153338	0.55961949	0.58997080	0.72652977	0.61485549	0.45315676	0.44991189	0.01406329	0.61639938	0.63591098	0.62573505	0.96169823	0.70327600	0.21073281	0.61061552	0.55392423	0.67280605	0.59482630	0.75743644	0.45802794	0.56686079	0.92564950	0.26391054	0.66248392	0.73794550	0.82117253	0.57331065	0.97418852	0.96292804	0.51372537	0.45221310	0.10325247	0.58716427	0.31104452	0.68799929	0.71621632	0.86602550	0.74309995	0.80939836	0.84109853	0.99587135	0.32907916	0.58884700	0.55723649
Row38	SV	VA	AA	JX	OD	QV	AP	XH	IQ	JZ	0.92181651	0.20080286	0.74426327	0.60341297	0.90766120	0.30681010	0.01489577	0.85864202	0.77579086	0.94123509	0.77441448	0.10673213	0.69347151	0.15356809	0.45636352	0.81383406	0.27835054	0.91673974	0.94746146	0.76622576	0.70961859	0.55117502	0.45433935	0.25905977	0.09398568	0.92932855	0.99735949	0.55278207	0.77556034	0.36016933	0.86202834	0.35997386	0.38389290	0.34121282	0.97117334	0.88335510	0.04431574	0.50428821	0.31922559	0.27013296	0.62029741	0.31985173	0.98535986	0.34904390	0.01981204	0.44884200	0.62233938	0.35888831	0.61552455	0.69460425	0.49112342	0.44549638	0.24396662	0.96673499	0.11351614	0.64080874	0.38003440	0.79204593	0.64657289	0.59866963	0.03669834	0.02548072	0.01268632	0.96732626	0.21220208	0.17607160	0.10269308	0.76793317	0.40024405	0.05575077	0.10469390	0.05839337	0.25762618	0.52456137	0.77452790	0.58101934	0.80202752	0.33351440	0.58437521	0.26549330	0.23142662	0.73977983	0.23808058	0.52332302	0.01784371	0.81773976	0.31869314	0.52432811	0.87834568	0.71553968
Row39	DR	HA	XR	KE	ZW	HS	PR	PN	FO	IF	0.03836347	0.95364237	0.29552133	0.84803472	0.34162384	0.27414736	0.39106468	0.05931733	0.88309022	0.68011882	0.10025833	0.99672738	0.59857606	0.89453802	0.16502194	0.04157872	0.53379193	0.16262888	0.57935348	0.07854698	0.15109153	0.18668330	0.38894113	0.36924688	0.34428157	0.56350621	0.01598172	0.58818961	0.00999555	0.77522426	0.36734358	0.08628048	0.57467732	0.68533258	0.36525676	0.40943477	0.36089576	0.95582734	0.25231556	0.15031307	0.83611816	0.18550059	0.13492980	0.82285271	0.78381463	0.11155030	0.58189073	0.55958517	0.62066554	0.61646098	0.35767760	0.46796384	0.44665295	0.39495796	0.36038688	0.31721733	0.25944493	0.79104617	0.33615497	0.77063328	0.37416747	0.37382356	0.86934343	0.35182244	0.14844662	0.96681069	0.19972602	0.58217793	0.99261506	0.42691017	0.79585102	0.70326773	0.76535760	0.36557402	0.03084170	0.40916525	0.91819134	0.80867324	0.09472325	0.05221609	0.38833206	0.62485476	0.19932485	0.00307651	0.71053996	0.22927954	0.61449804	0.48500548	0.94360653	0.59991061
Row40	MM	BJ	FF	KD	QT	OF	SM	HW	EI	AO	0.78866897	0.31360962	0.86448829	0.50802548	0.21904752	0.56758353	0.02856695	0.69569638	0.27124938	0.37380414	0.86277677	0.62338142	0.95927502	0.22661634	0.00668574	0.85198983	0.60911899	0.13307110	0.25349884	0.94709976	0.57724012	0.55372768	0.77086371	0.90128721	0.39019187	0.82449867	0.86908244	0.95507080	0.48040341	0.89263651	0.82331247	0.46961958	0.71790865	0.13504057	0.74447776	0.39622541	0.82790993	0.34497142	0.79754767	0.29012443	0.49873268	0.39718049	0.99638118	0.24110624	0.84203462	0.80788212	0.94674380	0.69274884	0.49658792	0.94171217	0.03776064	0.90773702	0.74205649	0.20249346	0.29246709	0.86391242	0.10374611	0.27029413	0.15067532	0.20931353	0.13038153	0.34710348	0.87312263	0.59297375	0.15918432	0.10474872	0.99798407	0.25238388	0.28660900	0.18572374	0.27902957	0.94461334	0.37109468	0.41366073	0.33433586	0.59577312	0.52462065	0.26066004	0.10767116	0.55471002	0.55738737	0.05657748	0.34147943	0.42415224	0.48390655	0.31761773	0.66940932	0.80126775	0.11932241	0.42185876
Row41	VC	SI	YR	LX	ZE	BA	EM	LZ	AL	ZK	0.51635156	0.97597927	0.83349248	0.80782800	0.39901773	0.94342408	0.71327960	0.10503711	0.55382146	0.21123816	0.64246401	0.40243945	0.04103446	0.89948779	0.91949224	0.63672303	0.20781111	0.41171262	0.69464940	0.11585928	0.20718638	0.09052295	0.93400740	0.75491847	0.13742636	0.23564687	0.65726993	0.97370488	0.21538378	0.84824406	0.43524087	0.85746825	0.01140655	0.52229630	0.41865912	0.78727859	0.96116067	0.10174257	0.75324097	0.36295783	0.88156224	0.86390320	0.99739617	0.50933614	0.49878233	0.21204347	0.05115550	0.90545702	0.10817877	0.43220351	0.10145141	0.03744373	0.32782731	0.11450876	0.28301764	0.99279258	0.24053254	0.78788179	0.78893219	0.06490108	0.39156387	0.14918098	0.32466427	0.13045118	0.13791692	0.71439850	0.05418732	0.47662248	0.55177052	0.42431557	0.24750496	0.62318499	0.09730323	0.17467706	0.29536425	0.44917783	0.20187324	0.64933162	0.26185851	0.47899242	0.80489655	0.66908088	0.60270332	0.83232537	0.40398588	0.43000815	0.39059339	0.13088408	0.59656120	0.49018411
Row42	ZH	TL	VS	IA	JO	GM	HJ	SK	AL	BN	0.92744794	0.75184409	0.57219859	0.62504612	0.79094015	0.74915198	0.05337544	0.95536975	0.30076241	0.33161295	0.02626146	0.55580358	0.10616379	0.27344676	0.73645207	0.80014148	0.04445135	0.34904380	0.80436763	0.76490565	0.11849911	0.68995032	0.87135912	0.87691278	0.52576013	0.09824908	0.57283588	0.54066094	0.21225313	0.58095958	0.82796145	0.10071540	0.18067680	0.86286071	0.55464173	0.23135441	0.91814216	0.91384526	0.40013788	0.05109406	0.52995626	0.85094765	0.87172920	0.13007052	0.69107130	0.65933283	0.06635853	0.22828615	0.76518396	0.11843789	0.43400296	0.67259735	0.42036405	0.60856110	0.19195936	0.03693402	0.99515372	0.66418117	0.15517155	0.49322133	0.57287364	0.13884037	0.87683077	0.38631962	0.47981211	0.45616979	0.74225496	0.42085709	0.77249408	0.86917142	0.23133605	0.06415850	0.86075567	0.50158017	0.34000905	0.82542420	0.72301692	0.23993374	0.51123400	0.27237056	0.78800726	0.32226665	0.31996703	0.84083914	0.20768344	0.09546488	0.29928265	0.10157460	0.40860063	0.53392743
Row43	KG	NZ	OH	IQ	LM	CS	PO	VD	FU	DZ	0.52409039	0.26665379	0.00862389	0.39303679	0.02481197	0.16283596	0.06042949	0.42556412	0.89509233	0.80432078	0.37981785	0.26697515	0.47345715	0.95215774	0.59044082	0.90728263	0.03543301	0.96140670	0.98621411	0.23658858	0.89960537	0.72505145	0.42522114	0.50564360	0.93368950	0.92269505	0.24676642	0.07467831	0.14706967	0.19359563	0.13450351	0.89499623	0.02773525	0.27612332	0.72831610	0.02033171	0.46676099	0.61593592	0.77086148	0.16794936	0.16713736	0.86033657	0.52163811	0.35430838	0.97858284	0.31340479	0.95220964	0.87665039	0.72042437	0.23216210	0.98726718	0.05910749	0.85967794	0.95880836	0.16571109	0.21616525	0.10999832	0.54232189	0.09471582	0.21760909	0.76962957	0.84913320	0.84823274	0.92332811	0.32171567	0.23093687	0.59735125	0.31864528	0.67420522	0.27904151	0.08662387	0.70643950	0.80026980	0.58539298	0.80229170	0.10743989	0.77674663	0.47803358	0.25015300	0.90416486	0.03717449	0.52686717	0.85171481	0.43023439	0.71299525	0.70439842	0.77139833	0.73201545	0.30071883	0.95029468
